gene_id	gene_name	gene_type	strand	mappability	contig	TSS
ENSG00000244052.1	RPL5P24	processed_pseudogene	-	0.84665	chr8	102924255
ENSG00000254281.1	KB-1507C5.4	lincRNA	+	1.0	chr8	102978785
ENSG00000155097.11	ATP6V1C1	protein_coding	+	0.98079	chr8	103021063
ENSG00000164929.16	BAALC	protein_coding	+	1.0	chr8	103140710
ENSG00000236939.2	BAALC-AS2	antisense	-	1.0	chr8	103141475
ENSG00000247081.7	BAALC-AS1	antisense	-	0.98801	chr8	103298772
ENSG00000164930.11	FZD6	protein_coding	+	1.0	chr8	103298831
ENSG00000164932.12	CTHRC1	protein_coding	+	1.0	chr8	103371515
ENSG00000266289.1	RP11-1C8.6	lincRNA	-	1.0	chr8	103383854
ENSG00000164933.11	SLC25A32	protein_coding	-	0.92306	chr8	103407784
ENSG00000164934.13	DCAF13	protein_coding	+	0.95584	chr8	103414714
ENSG00000271830.1	RP11-1C8.7	lincRNA	-	1.0	chr8	103481619
ENSG00000176406.22	RIMS2	protein_coding	+	0.96227	chr8	103500748
ENSG00000253477.5	RP11-1C8.4	antisense	-	0.95185	chr8	103501676
ENSG00000164935.6	DCSTAMP	protein_coding	+	1.0	chr8	104339087
ENSG00000147647.12	DPYS	protein_coding	-	1.0	chr8	104467053
ENSG00000279138.1	KB-1742H10.3	TEC	-	1.0	chr8	104480783
ENSG00000147650.11	LRP12	protein_coding	-	0.98754	chr8	104589024
ENSG00000169946.13	ZFPM2	protein_coding	+	0.9781	chr8	104590733
ENSG00000254041.1	RP11-574O7.1	antisense	-	1.0	chr8	105188606
ENSG00000254141.1	RP11-642D21.1	sense_intronic	+	1.0	chr8	105669991
ENSG00000251003.7	ZFPM2-AS1	processed_transcript	-	0.95188	chr8	106060524
ENSG00000254615.2	RP11-395G23.3	lincRNA	+	1.0	chr8	106270144
ENSG00000164830.18	OXR1	protein_coding	+	0.94026	chr8	106359476
ENSG00000253582.1	RP11-649G15.2	antisense	-	1.0	chr8	106657548
ENSG00000253676.1	TAGLN2P1	processed_pseudogene	-	0.82261	chr8	106698013
ENSG00000174429.3	ABRA	protein_coding	-	0.99068	chr8	106770245
ENSG00000154188.9	ANGPT1	protein_coding	-	0.9831	chr8	107498055
ENSG00000104408.9	EIF3E	protein_coding	-	0.92943	chr8	108435333
ENSG00000104412.7	EMC2	protein_coding	+	1.0	chr8	108443601
ENSG00000164841.4	TMEM74	protein_coding	-	1.0	chr8	108787615
ENSG00000253796.1	RP11-1084E5.1	antisense	-	1.0	chr8	109063417
ENSG00000174417.2	TRHR	protein_coding	+	1.0	chr8	109086621
ENSG00000120526.10	NUDCD1	protein_coding	-	0.99961	chr8	109334323
ENSG00000120533.12	ENY2	protein_coding	+	0.98915	chr8	109334386
ENSG00000205038.11	PKHD1L1	protein_coding	+	1.0	chr8	109362477
ENSG00000147654.14	EBAG9	protein_coding	+	1.0	chr8	109539711
ENSG00000248050.1	RP11-422N16.3	antisense	+	1.0	chr8	109644115
ENSG00000147642.16	SYBU	protein_coding	-	0.99944	chr8	109691791
ENSG00000164794.8	KCNV1	protein_coding	-	0.93855	chr8	109975847
ENSG00000253434.5	RP11-1101K5.1	lincRNA	+	1.0	chr8	111376639
ENSG00000104447.12	TRPS1	protein_coding	-	0.99939	chr8	115809673
ENSG00000147679.11	UTP23	protein_coding	+	0.94113	chr8	116766503
ENSG00000147677.10	EIF3H	protein_coding	-	0.96725	chr8	116766925
ENSG00000164754.14	RAD21	protein_coding	-	0.94246	chr8	116874423
ENSG00000253327.2	RAD21-AS1	antisense	+	0.98998	chr8	116874529
ENSG00000205002.3	AARD	protein_coding	+	0.84095	chr8	116938199
ENSG00000164756.12	SLC30A8	protein_coding	+	0.98584	chr8	116950273
ENSG00000164758.7	MED30	protein_coding	+	0.99938	chr8	117520713
ENSG00000182197.10	EXT1	protein_coding	-	0.98422	chr8	118111853
ENSG00000225885.6	AC023590.1	antisense	+	0.88364	chr8	118282139
ENSG00000281641.2	SAMD12-AS1	lincRNA	+	1.0	chr8	118621001
ENSG00000177570.13	SAMD12	protein_coding	-	0.99255	chr8	118621995
ENSG00000164761.8	TNFRSF11B	protein_coding	-	0.95521	chr8	118952200
ENSG00000184374.2	COLEC10	protein_coding	+	1.0	chr8	118995452
ENSG00000147676.13	MAL2	protein_coding	+	1.0	chr8	119165034
ENSG00000253972.5	MAL2	lincRNA	-	1.0	chr8	119246848
ENSG00000136999.4	NOV	protein_coding	+	1.0	chr8	119416306
ENSG00000136960.12	ENPP2	protein_coding	-	0.99738	chr8	119673453
ENSG00000064313.11	TAF2	protein_coding	-	0.98505	chr8	119832863
ENSG00000279347.1	RP11-85I17.2	TEC	-	0.9778	chr8	119840385
ENSG00000136982.5	DSCC1	protein_coding	-	1.0	chr8	119856010
ENSG00000245330.4	KB-1471A8.1	lincRNA	-	0.95097	chr8	119874488
ENSG00000155792.9	DEPTOR	protein_coding	+	1.0	chr8	119928400
ENSG00000254343.2	RP11-760H22.2	lincRNA	+	1.0	chr8	120052180
ENSG00000187955.11	COL14A1	protein_coding	+	0.99831	chr8	120059780
ENSG00000172172.7	MRPL13	protein_coding	-	1.0	chr8	120445402
ENSG00000172167.7	MTBP	protein_coding	+	0.98393	chr8	120445422
ENSG00000250290.1	NCAPGP1	processed_pseudogene	-	1.0	chr8	120638204
ENSG00000248318.1	RP11-713M15.1	antisense	+	1.0	chr8	120761253
ENSG00000172164.13	SNTB1	protein_coding	-	1.0	chr8	120812143
ENSG00000272502.1	RP11-713M15.2	antisense	+	1.0	chr8	120812219
ENSG00000248690.6	HAS2-AS1	antisense	+	1.0	chr8	121639293
ENSG00000170961.6	HAS2	protein_coding	-	0.99638	chr8	121641189
ENSG00000272384.1	RP11-44N11.2	lincRNA	-	1.0	chr8	122780759
ENSG00000178764.7	ZHX2	protein_coding	+	1.0	chr8	122781394
ENSG00000156787.16	TBC1D31	protein_coding	+	0.97234	chr8	123041968
ENSG00000136986.9	DERL1	protein_coding	-	0.99281	chr8	123042423
ENSG00000147689.16	FAM83A	protein_coding	+	0.97973	chr8	123178960
ENSG00000189376.11	C8orf76	protein_coding	-	0.99491	chr8	123241398
ENSG00000165156.14	ZHX1	protein_coding	-	0.99394	chr8	123275541
ENSG00000253336.1	RP11-468O2.1	processed_pseudogene	+	0.99446	chr8	123288355
ENSG00000156802.12	ATAD2	protein_coding	-	0.96372	chr8	123416350
ENSG00000156795.6	WDYHV1	protein_coding	+	0.9998	chr8	123416725
ENSG00000156804.7	FBXO32	protein_coding	-	0.9986	chr8	123541206
ENSG00000175946.8	KLHL38	protein_coding	-	1.0	chr8	123652950
ENSG00000214814.7	FER1L6	protein_coding	+	0.99867	chr8	123851987
ENSG00000164983.7	TMEM65	protein_coding	-	0.94452	chr8	124372692
ENSG00000183665.5	TRMT12	protein_coding	+	0.99205	chr8	124450820
ENSG00000245149.3	RNF139-AS1	lincRNA	-	0.97322	chr8	124474576
ENSG00000170881.4	RNF139	protein_coding	+	0.99721	chr8	124474738
ENSG00000253106.1	RP11-158K1.3	antisense	+	0.93377	chr8	124488697
ENSG00000147687.18	TATDN1	protein_coding	-	0.91829	chr8	124539458
ENSG00000147684.7	NDUFB9	protein_coding	+	0.99079	chr8	124543087
ENSG00000272486.1	RP11-532M24.1	antisense	+	1.0	chr8	124579631
ENSG00000170873.18	MTSS1	protein_coding	-	0.99456	chr8	124728429
ENSG00000249816.6	LINC00964	lincRNA	+	0.98871	chr8	124848737
ENSG00000180938.5	ZNF572	protein_coding	+	0.99968	chr8	124973298
ENSG00000104549.11	SQLE	protein_coding	+	1.0	chr8	124998497
ENSG00000253167.1	WASHC5-AS1	antisense	+	0.99431	chr8	125040684
ENSG00000164961.15	WASHC5	protein_coding	-	1.0	chr8	125091678
ENSG00000156831.7	NSMCE2	protein_coding	+	0.98571	chr8	125091841
ENSG00000173334.3	TRIB1	protein_coding	+	1.0	chr8	125430321
ENSG00000253111.1	RP11-136O12.2	lincRNA	+	1.0	chr8	125466939
ENSG00000245164.6	LINC00861	lincRNA	-	0.98816	chr8	125951249
ENSG00000253651.1	SOD1P3	processed_pseudogene	-	1.0	chr8	125952314
ENSG00000254286.5	RP11-89K10.1	antisense	+	0.98465	chr8	126557875
ENSG00000168672.3	FAM84B	protein_coding	-	0.95148	chr8	126558393
ENSG00000253438.2	PCAT1	lincRNA	+	0.90759	chr8	126847055
ENSG00000212993.4	POU5F1B	protein_coding	+	0.86099	chr8	127414290
ENSG00000136997.16	MYC	protein_coding	+	1.0	chr8	127735434
ENSG00000249859.9	PVT1	lincRNA	+	0.9543	chr8	127794533
ENSG00000280055.1	TMEM75	TEC	-	1.0	chr8	127948723
ENSG00000147697.8	GSDMC	protein_coding	-	0.90284	chr8	129786888
ENSG00000254317.1	RP11-473O4.5	antisense	+	1.0	chr8	129832301
ENSG00000153310.19	FAM49B	protein_coding	-	0.96916	chr8	130017129
ENSG00000280543.1	ASAP1-IT2	sense_intronic	-	0.95393	chr8	130084768
ENSG00000153317.14	ASAP1	protein_coding	-	0.97229	chr8	130443660
ENSG00000132294.14	EFR3A	protein_coding	+	1.0	chr8	131904088
ENSG00000184156.16	KCNQ3	protein_coding	-	0.99873	chr8	132481019
ENSG00000129295.8	LRRC6	protein_coding	-	0.99965	chr8	132675617
ENSG00000165071.14	TMEM71	protein_coding	-	1.0	chr8	132760630
ENSG00000129292.20	PHF20L1	protein_coding	+	0.9945	chr8	132775358
ENSG00000270137.1	CTC-137K3.1	sense_intronic	+	1.0	chr8	132826179
ENSG00000223697.3	AF230666.2	antisense	-	1.0	chr8	132843088
ENSG00000042832.11	TG	protein_coding	+	0.99992	chr8	132866958
ENSG00000240237.1	CTD-2182N23.1	processed_pseudogene	-	0.9952	chr8	133002979
ENSG00000155926.13	SLA	protein_coding	-	0.99969	chr8	133103054
ENSG00000104415.13	WISP1	protein_coding	+	1.0	chr8	133191039
ENSG00000104419.14	NDRG1	protein_coding	-	0.99949	chr8	133302022
ENSG00000008513.14	ST3GAL1	protein_coding	-	0.95405	chr8	133571940
ENSG00000261220.2	RP11-629O1.2	lincRNA	+	1.0	chr8	133573183
ENSG00000066827.15	ZFAT	protein_coding	-	0.98479	chr8	134713049
ENSG00000272456.1	CTD-2342N23.3	lincRNA	+	1.0	chr8	134722947
ENSG00000279518.1	AC083843.4	TEC	-	1.0	chr8	134785879
ENSG00000259820.1	AC083843.1	lincRNA	-	1.0	chr8	134798272
ENSG00000254028.1	AC083843.2	lincRNA	+	1.0	chr8	134832747
ENSG00000131773.13	KHDRBS3	protein_coding	+	1.0	chr8	135457457
ENSG00000254101.5	LINC02055	lincRNA	+	0.97418	chr8	136530798
ENSG00000253288.1	RP11-238K6.1	lincRNA	-	0.99097	chr8	138083570
ENSG00000169436.16	COL22A1	protein_coding	-	0.99731	chr8	138914006
ENSG00000282164.2	PEG13	sense_intronic	-	0.99222	chr8	140100560
ENSG00000167632.14	TRAPPC9	protein_coding	-	1.0	chr8	140458579
ENSG00000259891.1	CTA-204B4.2	antisense	-	0.94606	chr8	140508043
ENSG00000104472.9	CHRAC1	protein_coding	+	0.95201	chr8	140511298
ENSG00000279766.1	RP11-642A1.2	TEC	-	1.0	chr8	140572811
ENSG00000123908.11	AGO2	protein_coding	-	0.9993	chr8	140635619
ENSG00000280303.2	ERICD	lincRNA	+	1.0	chr8	140636281
ENSG00000279786.1	CTD-2014D20.1	TEC	-	1.0	chr8	140822414
ENSG00000169398.19	PTK2	protein_coding	-	0.97838	chr8	141002216
ENSG00000253266.1	RP11-128L5.1	lincRNA	+	1.0	chr8	141055290
ENSG00000105339.10	DENND3	protein_coding	+	0.98843	chr8	141117278
ENSG00000253210.1	RP11-809O17.1	antisense	-	1.0	chr8	141129961
ENSG00000280035.1	RP11-10J21.2	TEC	-	1.0	chr8	141226947
ENSG00000022567.9	SLC45A4	protein_coding	-	0.99905	chr8	141308305
ENSG00000261655.1	CTD-3064M3.3	sense_overlapping	-	1.0	chr8	141355365
ENSG00000204882.3	GPR20	protein_coding	-	1.0	chr8	141367267
ENSG00000184489.11	PTP4A3	protein_coding	+	1.0	chr8	141391993
ENSG00000244998.1	CTD-3064M3.4	antisense	-	1.0	chr8	141392574
ENSG00000271959.1	CTD-3064M3.7	antisense	+	0.99872	chr8	141434545
ENSG00000171045.14	TSNARE1	protein_coding	-	0.98389	chr8	142403240
ENSG00000261693.1	RP13-467H17.1	antisense	+	1.0	chr8	142403652
ENSG00000181790.10	ADGRB1	protein_coding	+	1.0	chr8	142449430
ENSG00000198576.3	ARC	protein_coding	-	1.0	chr8	142614472
ENSG00000167653.4	PSCA	protein_coding	+	1.0	chr8	142670308
ENSG00000234616.8	JRK	protein_coding	-	0.98187	chr8	142681920
ENSG00000160886.13	LY6K	protein_coding	+	0.96378	chr8	142700111
ENSG00000253741.1	CTD-2292P10.4	antisense	-	1.0	chr8	142726973
ENSG00000130193.7	THEM6	protein_coding	+	1.0	chr8	142727203
ENSG00000126233.1	SLURP1	protein_coding	-	1.0	chr8	142742411
ENSG00000283992.1	LYNX1	protein_coding	-	1.0	chr8	142769844
ENSG00000180155.19	LYNX1	protein_coding	-	0.98877	chr8	142777810
ENSG00000167656.4	LY6D	protein_coding	-	1.0	chr8	142786592
ENSG00000160882.11	CYP11B1	protein_coding	-	0.87204	chr8	142879846
ENSG00000160932.10	LY6E	protein_coding	+	0.98686	chr8	143017982
ENSG00000247317.3	RP11-273G15.2	lincRNA	-	0.99572	chr8	143018437
ENSG00000177335.10	C8orf31	processed_transcript	+	0.97607	chr8	143039209
ENSG00000250115.2	AK3P2	processed_pseudogene	-	0.879	chr8	143057816
ENSG00000176956.12	LY6H	protein_coding	-	1.0	chr8	143160711
ENSG00000277494.1	GPIHBP1	protein_coding	+	0.99532	chr8	143213193
ENSG00000181638.17	ZFP41	protein_coding	+	0.95133	chr8	143246821
ENSG00000250571.6	GLI4	protein_coding	+	0.99583	chr8	143267433
ENSG00000253716.5	MINCR	antisense	-	1.0	chr8	143281690
ENSG00000185730.7	ZNF696	protein_coding	+	0.96618	chr8	143289676
ENSG00000272172.1	RP13-582O9.7	antisense	-	1.0	chr8	143290621
ENSG00000184428.12	TOP1MT	protein_coding	-	1.0	chr8	143359979
ENSG00000254389.3	RHPN1-AS1	antisense	-	0.99718	chr8	143368548
ENSG00000158106.13	RHPN1	protein_coding	+	0.99982	chr8	143368887
ENSG00000253931.1	RP11-909N17.2	antisense	+	1.0	chr8	143412749
ENSG00000254338.1	MAFA-AS1	antisense	+	1.0	chr8	143417679
ENSG00000182759.3	MAFA	protein_coding	-	1.0	chr8	143430406
ENSG00000014164.6	ZC3H3	protein_coding	-	1.0	chr8	143541453
ENSG00000254859.1	RP11-661A12.5	antisense	-	0.88251	chr8	143549729
ENSG00000104518.10	GSDMD	protein_coding	+	0.97201	chr8	143553207
ENSG00000204839.8	MROH6	protein_coding	-	1.0	chr8	143572971
ENSG00000255050.1	RP11-661A12.9	antisense	+	1.0	chr8	143573490
ENSG00000147813.15	NAPRT	protein_coding	-	0.99972	chr8	143578357
ENSG00000279605.1	RP11-661A12.8	TEC	+	0.97739	chr8	143578614
ENSG00000104529.17	EEF1D	protein_coding	-	0.94124	chr8	143597744
ENSG00000179886.5	TIGD5	protein_coding	+	0.96657	chr8	143597835
ENSG00000104524.13	PYCRL	protein_coding	-	0.93623	chr8	143609773
ENSG00000104522.15	TSTA3	protein_coding	-	1.0	chr8	143618048
ENSG00000254812.1	RP11-661A12.12	antisense	-	0.97257	chr8	143633756
ENSG00000183309.11	ZNF623	protein_coding	+	0.9467	chr8	143636013
ENSG00000181135.15	ZNF707	protein_coding	+	0.97454	chr8	143684452
ENSG00000181097.5	RP11-429J17.2	antisense	+	0.96803	chr8	143696154
ENSG00000181085.14	MAPK15	protein_coding	+	1.0	chr8	143716259
ENSG00000254548.1	RP11-429J17.5	antisense	-	1.0	chr8	143718435
ENSG00000180921.6	FAM83H	protein_coding	-	0.97569	chr8	143733801
ENSG00000203499.11	FAM83H-AS1	protein_coding	+	0.89109	chr8	143734140
ENSG00000254973.1	RP11-429J17.7	lincRNA	-	0.95134	chr8	143760508
ENSG00000180900.18	SCRIB	protein_coding	-	0.99057	chr8	143815379
ENSG00000179950.13	PUF60	protein_coding	-	0.99439	chr8	143829859
ENSG00000255343.1	RP11-299M14.2	3prime_overlapping_ncRNA	-	1.0	chr8	143833485
ENSG00000185189.17	NRBP2	protein_coding	-	0.99943	chr8	143840974
ENSG00000178209.14	PLEC	protein_coding	-	0.98185	chr8	143976734
ENSG00000178719.16	GRINA	protein_coding	+	0.99907	chr8	143990058
ENSG00000186583.11	SPATC1	protein_coding	+	1.0	chr8	144012414
ENSG00000178685.13	PARP10	protein_coding	-	1.0	chr8	144012772
ENSG00000204791.9	SMPD5	transcribed_unitary_pseudogene	+	1.0	chr8	144049079
ENSG00000178814.16	OPLAH	protein_coding	-	1.0	chr8	144063965
ENSG00000255224.1	CTD-3065J16.9	antisense	-	1.0	chr8	144079265
ENSG00000178896.8	EXOSC4	protein_coding	+	1.0	chr8	144079423
ENSG00000197858.10	GPAA1	protein_coding	+	0.98686	chr8	144082590
ENSG00000179091.4	CYC1	protein_coding	+	1.0	chr8	144095027
ENSG00000179632.9	MAF1	protein_coding	+	0.99411	chr8	144104499
ENSG00000179698.13	WDR97	protein_coding	+	0.95363	chr8	144107726
ENSG00000179526.16	SHARPIN	protein_coding	-	1.0	chr8	144108058
ENSG00000235173.6	HGH1	protein_coding	+	1.0	chr8	144137769
ENSG00000227473.1	TSSK5P	unitary_pseudogene	-	1.0	chr8	144143664
ENSG00000179832.17	MROH1	protein_coding	+	0.97895	chr8	144148036
ENSG00000260428.2	SCX	protein_coding	+	1.0	chr8	144266560
ENSG00000261236.7	BOP1	protein_coding	-	1.0	chr8	144291370
ENSG00000185122.10	HSF1	protein_coding	+	0.98165	chr8	144291591
ENSG00000185000.11	DGAT1	protein_coding	-	1.0	chr8	144326910
ENSG00000261678.2	SCRT1	protein_coding	-	0.99441	chr8	144336281
ENSG00000185803.8	SLC52A2	protein_coding	+	0.99843	chr8	144354150
ENSG00000261587.2	TMEM249	protein_coding	-	1.0	chr8	144354914
ENSG00000182325.10	FBXL6	protein_coding	-	1.0	chr8	144358512
ENSG00000173137.11	ADCK5	protein_coding	+	1.0	chr8	144373101
ENSG00000071894.16	CPSF1	protein_coding	-	0.99765	chr8	144409349
ENSG00000272115.1	GS1-393G12.14	antisense	+	1.0	chr8	144409492
ENSG00000147804.9	SLC39A4	protein_coding	-	0.9443	chr8	144416895
ENSG00000160948.13	VPS28	protein_coding	-	0.95386	chr8	144428563
ENSG00000232600.3	TONSL-AS1	antisense	+	1.0	chr8	144437675
ENSG00000160949.16	TONSL	protein_coding	-	0.87343	chr8	144444444
ENSG00000187954.12	CYHR1	protein_coding	-	0.99501	chr8	144465677
ENSG00000167702.11	KIFC2	protein_coding	+	0.984	chr8	144466043
ENSG00000160973.7	FOXH1	protein_coding	-	0.96746	chr8	144476335
ENSG00000160972.9	PPP1R16A	protein_coding	+	0.99207	chr8	144477983
ENSG00000167701.13	GPT	protein_coding	+	1.0	chr8	144502973
ENSG00000255182.2	CTD-2517M22.14	processed_transcript	-	0.99018	chr8	144504997
ENSG00000167700.8	MFSD3	protein_coding	+	1.0	chr8	144509074
ENSG00000160957.12	RECQL4	protein_coding	-	1.0	chr8	144517845
ENSG00000160959.7	LRRC14	protein_coding	+	0.99971	chr8	144517992
ENSG00000213563.6	C8orf82	protein_coding	-	1.0	chr8	144529132
ENSG00000147799.11	ARHGAP39	protein_coding	-	1.0	chr8	144605816
ENSG00000254533.1	AF186192.1	lincRNA	-	1.0	chr8	144699185
ENSG00000255085.8	AF186192.5	transcribed_unprocessed_pseudogene	+	1.0	chr8	144700353
ENSG00000263612.1	AF186192.6	lincRNA	+	1.0	chr8	144713899
ENSG00000198169.8	ZNF251	protein_coding	-	0.98709	chr8	144755605
ENSG00000196378.11	ZNF34	protein_coding	-	1.0	chr8	144787345
ENSG00000161016.17	RPL8	protein_coding	-	0.94275	chr8	144792587
ENSG00000197363.9	ZNF517	protein_coding	+	0.93895	chr8	144798876
ENSG00000147789.15	ZNF7	protein_coding	+	0.91333	chr8	144827464
ENSG00000170619.9	COMMD5	protein_coding	-	0.9699	chr8	144853736
ENSG00000196150.13	ZNF250	protein_coding	-	0.93761	chr8	144902168
ENSG00000170631.14	ZNF16	protein_coding	-	0.96301	chr8	144950888
ENSG00000196922.10	ZNF252P	transcribed_unitary_pseudogene	-	0.96658	chr8	145000538
ENSG00000255559.1	ZNF252P-AS1	antisense	+	0.99816	chr8	145002811
ENSG00000255000.1	AC139103.1	processed_pseudogene	+	1.0	chr8	145047860
ENSG00000182307.12	C8orf33	protein_coding	+	0.8246	chr8	145052378
ENSG00000183784.6	C9orf66	protein_coding	-	0.92712	chr9	215741
ENSG00000107099.15	DOCK8	protein_coding	+	0.9059	chr9	220748
ENSG00000107104.18	KANK1	protein_coding	+	0.97544	chr9	470291
ENSG00000235330.2	RPL12P25	transcribed_processed_pseudogene	+	1.0	chr9	477750
ENSG00000228115.1	RP11-165F24.5	sense_intronic	+	1.0	chr9	487774
ENSG00000227155.7	RP11-165F24.3	antisense	-	1.0	chr9	492248
ENSG00000137090.11	DMRT1	protein_coding	+	0.99885	chr9	841690
ENSG00000064218.4	DMRT3	protein_coding	+	1.0	chr9	976964
ENSG00000173253.15	DMRT2	protein_coding	+	1.0	chr9	1049858
ENSG00000080503.22	SMARCA2	protein_coding	+	0.99703	chr9	1980290
ENSG00000147852.15	VLDLR	protein_coding	+	0.99022	chr9	2621834
ENSG00000236404.8	VLDLR-AS1	antisense	-	0.99464	chr9	2622373
ENSG00000168263.8	KCNV2	protein_coding	+	1.0	chr9	2717502
ENSG00000080608.9	PUM3	protein_coding	-	0.99057	chr9	2844241
ENSG00000236496.2	GPS2P1	processed_pseudogene	-	0.92982	chr9	2876427
ENSG00000080298.15	RFX3	protein_coding	-	0.99806	chr9	3526004
ENSG00000232104.3	RFX3-AS1	lincRNA	+	1.0	chr9	3526723
ENSG00000226669.2	RP11-509J21.4	lincRNA	-	1.0	chr9	3689626
ENSG00000237009.2	GLIS3-AS1	antisense	+	0.98549	chr9	3898642
ENSG00000228322.1	RP11-358M14.2	antisense	+	1.0	chr9	4299390
ENSG00000107249.21	GLIS3	protein_coding	-	1.0	chr9	4348392
ENSG00000106688.11	SLC1A1	protein_coding	+	1.0	chr9	4490444
ENSG00000225893.1	RP11-6J24.3	processed_pseudogene	+	1.0	chr9	4633027
ENSG00000205808.5	PLPP6	protein_coding	+	1.0	chr9	4662315
ENSG00000106686.16	SPATA6L	protein_coding	-	0.95799	chr9	4666674
ENSG00000273061.1	CDC37L1-AS1	lincRNA	-	1.0	chr9	4679502
ENSG00000106993.11	CDC37L1	protein_coding	+	1.0	chr9	4679559
ENSG00000147853.16	AK3	protein_coding	-	0.85173	chr9	4742043
ENSG00000120158.11	RCL1	protein_coding	+	0.9828	chr9	4792869
ENSG00000096968.13	JAK2	protein_coding	+	0.99668	chr9	4984390
ENSG00000182347.10	PDSS1P1	processed_pseudogene	-	0.99038	chr9	5086112
ENSG00000236567.2	TCF3P1	processed_pseudogene	+	0.99866	chr9	5110913
ENSG00000254017.1	IGHEP2	IG_C_pseudogene	+	1.0	chr9	5113549
ENSG00000107014.8	RLN2	protein_coding	-	0.91281	chr9	5304969
ENSG00000107018.7	RLN1	protein_coding	-	0.89903	chr9	5339873
ENSG00000272866.1	RP11-12D24.10	lincRNA	-	1.0	chr9	5352410
ENSG00000107020.9	PLGRKT	protein_coding	-	1.0	chr9	5437878
ENSG00000120217.13	CD274	protein_coding	+	1.0	chr9	5450503
ENSG00000197646.7	PDCD1LG2	protein_coding	+	1.0	chr9	5510570
ENSG00000107036.11	RIC1	protein_coding	+	1.0	chr9	5629025
ENSG00000225408.1	RP11-207C16.4	antisense	-	1.0	chr9	5720181
ENSG00000099219.13	ERMP1	protein_coding	-	1.0	chr9	5833117
ENSG00000223621.1	AK4P4	processed_pseudogene	-	1.0	chr9	5856426
ENSG00000120215.9	MLANA	protein_coding	+	0.92639	chr9	5890802
ENSG00000183354.11	KIAA2026	protein_coding	-	0.99784	chr9	6007825
ENSG00000137040.9	RANBP6	protein_coding	-	0.86141	chr9	6015625
ENSG00000137033.11	IL33	protein_coding	+	0.99976	chr9	6215786
ENSG00000233846.2	RP11-307L3.2	processed_pseudogene	+	0.82446	chr9	6278667
ENSG00000147854.16	UHRF2	protein_coding	+	0.93553	chr9	6413151
ENSG00000178445.9	GLDC	protein_coding	-	0.83828	chr9	6645783
ENSG00000236924.1	RP11-390F4.6	lincRNA	+	0.91941	chr9	6645956
ENSG00000229057.1	RPS3AP54	processed_pseudogene	+	0.99609	chr9	6662424
ENSG00000231381.2	RNF2P1	processed_pseudogene	-	0.89637	chr9	6670008
ENSG00000232946.1	RP11-390F4.2	processed_pseudogene	+	1.0	chr9	6675284
ENSG00000225489.6	RP11-390F4.3	lincRNA	+	0.92612	chr9	6716495
ENSG00000107077.18	KDM4C	protein_coding	+	0.99926	chr9	6757641
ENSG00000230581.2	ACTG1P14	processed_pseudogene	+	0.93055	chr9	6834456
ENSG00000273056.1	RP11-77E14.2	lincRNA	-	1.0	chr9	7786688
ENSG00000137038.7	TMEM261	protein_coding	-	0.8735	chr9	7888380
ENSG00000225706.1	PTPRD-AS1	lincRNA	+	0.97888	chr9	8858130
ENSG00000153707.16	PTPRD	protein_coding	-	0.99937	chr9	10612723
ENSG00000153714.5	LURAP1L	protein_coding	+	1.0	chr9	12775021
ENSG00000214121.4	PRDX1P1	processed_pseudogene	-	0.95211	chr9	12973438
ENSG00000234740.1	RP11-272P10.2	sense_intronic	-	1.0	chr9	13279187
ENSG00000107186.16	MPDZ	protein_coding	-	1.0	chr9	13279590
ENSG00000270547.5	LINC01235	lincRNA	-	0.96186	chr9	13433053
ENSG00000226197.2	RP11-536O18.1	lincRNA	+	1.0	chr9	13446491
ENSG00000225472.1	RP11-120J1.1	antisense	+	1.0	chr9	14317085
ENSG00000147862.15	NFIB	protein_coding	-	0.99962	chr9	14398983
ENSG00000273399.2	RP11-408A13.3	lincRNA	-	1.0	chr9	14587326
ENSG00000272871.1	RP11-408A13.4	lincRNA	-	1.0	chr9	14590065
ENSG00000229029.2	CDCA4P1	processed_pseudogene	+	1.0	chr9	14593577
ENSG00000175893.11	ZDHHC21	protein_coding	-	0.99368	chr9	14693471
ENSG00000164946.19	FREM1	protein_coding	-	0.99895	chr9	14910995
ENSG00000232000.2	CLCN3P1	transcribed_unprocessed_pseudogene	-	0.94879	chr9	15146401
ENSG00000155158.20	TTC39B	protein_coding	-	0.92748	chr9	15307360
ENSG00000164975.15	SNAPC3	protein_coding	+	0.90037	chr9	15422704
ENSG00000164985.14	PSIP1	protein_coding	-	0.93583	chr9	15511019
ENSG00000164989.16	CCDC171	protein_coding	+	0.99046	chr9	15553086
ENSG00000205549.8	C9orf92	protein_coding	-	1.0	chr9	16276313
